"id_pesquisador","nome_pesquisador","email","historico_projetos","financiamento_anterior","publicacoes","id_instituicao","nome_instituicao","endereco","historico_projetos-2","id_projeto","titulo_projeto","resumo","orcamento_aprovado","cronograma","instituicao_id","funcao_pesquisador_projeto","id_edital","titulo_edital","descricao_edital","criterios","prazo","requisitos","id_proposta","data_submissao","status_proposta","avaliacao","id_financiamento","valor_financiamento","etapas","valor_liberado","data_liberacao","status_financiamento","id_despesa","descricao_despesa","valor_despesa","data_despesa","id_relatorio_progresso","data_submissao_relatorio_progresso","status_projeto","descricao_relatorio_progresso","id_relatorio_financeiro","data_submissao_relatorio_financeiro","valor_gasto","valor_aprovado_relatorio_financeiro","conformidade","id_relatorio_pesquisador_instituicao","descricao_relatorio_pesquisador_instituicao"
22,"Melissa Ribeiro","melissa.ribeiro@healthdatagov.org","Plataforma de Gerenciamento de Dados Clínicos com Big Data",39000.0,"Gerenciamento de Dados Clínicos, Big Data na Saúde",7,"Universidade Estadual de Campinas (UNICAMP)","Rua Sérgio Buarque de Holanda, 777, Cidade Universitária, Campinas - SP","Pesquisas em inteligência artificial e ciências da computação",7,"Diagnóstico Automatizado com IA em Imagens Médicas","Desenvolvimento de um sistema de IA para análise automatizada de imagens médicas, como raio-X e ressonâncias magnéticas, para apoiar diagnósticos.",95000.0,"Pesquisa, Desenvolvimento, Testes",7,"Pesquisador Júnior",3,"Edital para Soluções em Cidades Inteligentes","Projetos voltados para a criação de plataformas inteligentes de monitoramento de dados urbanos, usando IoT e big data.","Inovação tecnológica, Impacto na mobilidade urbana, Sustentabilidade","2025-06-30","Empresas de tecnologia, Instituições públicas e privadas",3,"2024-09-01","Reprovada","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes não atendeu aos critérios",7,95000.0,2,60000.0,"2024-11-01","Concluído",7,"Viagem para Conferências",25000.0,"2024-10-20",7,"2024-09-07","Concluído","O sistema de IA para diagnóstico de imagens médicas foi implementado e está em fase de avaliação clínica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,"Laura Costa","laura.costa@utimonitoring.org","Sistema de Monitoramento de Pacientes com IA em UTIs",30000.0,"Monitoramento Inteligente em UTIs, IA aplicada a Cuidados Intensivos",13,"Universidade de São Paulo (USP)","Avenida Professor Luciano Gualberto, 380, Butantã, São Paulo - SP","Projetos de inovação em tecnologia e saúde pública",13,"IA para Previsão de Resultados Educacionais em Escolas Públicas","Utilização de IA para prever o desempenho de estudantes com base em dados demográficos e históricos de aprendizado.",85000.0,"Coleta de Dados, Análise, Testes",13,"Pesquisador Sênior",18,"Edital de Análise de Dados para Prevenção de Desastres Naturais","Fomento a soluções que utilizam big data e algoritmos preditivos para monitorar e prever desastres naturais.","Capacidade preditiva, Impacto social, Sustentabilidade da solução","2026-11-30","Instituições públicas, Empresas de tecnologia",18,"2024-11-05","Reprovada","IA para Otimização de Estoques Hospitalares não foi aceita",13,85000.0,2,50000.0,"2025-02-15","Concluído",13,"Compra de Equipamentos de Laboratório",35000.0,"2025-01-20",13,"2024-09-13","Concluído","O sistema de machine learning para detecção de fraudes em saúde já está em operação em grandes hospitais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,"Camila Rocha","camila.rocha@meddiagnostics.com","Diagnóstico Automatizado com IA em Imagens Médicas",35000.0,"Diagnóstico por Imagem, IA aplicada à Radiologia",22,"Universidade Federal Fluminense (UFF)","Rua Miguel de Frias, 9, Icaraí, Niterói - RJ","Projetos em saúde e ciências sociais",22,"IA para Detecção de Doenças Respiratórias em Exames de Imagem","Desenvolvimento de IA para identificar doenças respiratórias em imagens de tomografia e raio-X.",60000.0,"Pesquisa, Desenvolvimento, Implementação",22,"Coordenador",24,"Edital de IA para Previsão de Demandas em Hospitais","Desenvolvimento de soluções de IA para prever a demanda de leitos, medicamentos e recursos hospitalares.","Capacidade preditiva, Impacto na saúde, Sustentabilidade da solução","2027-05-31","Hospitais, Empresas de tecnologia",24,"2024-12-01","Reprovada","Chatbots com IA para Atendimento não foi aceito",22,60000.0,2,30000.0,"2025-07-01","Em Andamento",52,"Viagens para Apresentação de Resultados",15000.0,"2026-05-01",22,"2024-09-22","Em Andamento","A plataforma de IA para telemedicina está sendo aprimorada com novos recursos para análise de dados clínicos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,"Tatiana Mendes","tatiana.mendes@predictmed.org","Solução de IA para Previsão de Demandas de Medicamentos",13000.0,"Previsão de Demandas em Saúde com IA, Gestão de Recursos em Farmácias Hospitalares",18,"Centro Universitário São Camilo","Rua São Camilo, 50, Cachoeiro de Itapemirim - ES","Projetos na área de saúde e educação",18,"IA para Otimização de Estoques em Hospitais","Desenvolvimento de um sistema de IA para otimizar o controle de estoques de medicamentos e equipamentos hospitalares.",135000.0,"Pesquisa, Desenvolvimento, Implementação",18,"Pesquisador Júnior",17,"Edital de IA para Triagem de Pacientes em Pronto-Socorro","Desenvolvimento de IA para realizar triagem inicial de pacientes em pronto-socorro, agilizando o atendimento e priorização de casos.","Precisão da triagem, Impacto na saúde, Eficiência do sistema","2026-10-31","Instituições de saúde, Startups de IA",17,"2024-11-01","Aprovada","Data Analytics para Saúde Ocupacional aprovado com recomendação de ajustes",18,135000.0,3,80000.0,"2025-05-01","Em Andamento",48,"Compra de Ferramentas de TI",18000.0,"2026-03-25",18,"2024-09-18","Em Andamento","A plataforma de análise de dados para prevenção de desastres naturais está sendo validada com simulações reais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,"Lucas Almeida","lucas.almeida@projetosaude.org","Plataforma de Inteligência Artificial para Saúde, Análise de Big Data para Saúde Pública",10000.0,"Análise de Dados em Saúde Pública, IA aplicada à Medicina",1,"Universidade Federal do Espírito Santo (UFES)","Avenida Fernando Ferrari, 514, Goiabeiras, Vitória - ES","Projetos em biotecnologia, saúde e sustentabilidade",1,"Plataforma de Inteligência Artificial para Saúde Pública","Desenvolvimento de uma plataforma de IA para analisar dados de saúde e auxiliar em diagnósticos e políticas de saúde pública.",50000.0,"Desenvolvimento, Implementação",1,"Coordenador",8,"Edital de Wearables para Monitoramento de Saúde de Idosos","Projetos que visam o desenvolvimento de dispositivos wearables para monitorar a saúde de idosos e prevenir emergências médicas.","Inovação em dispositivos, Impacto na saúde, Sustentabilidade","2025-10-31","Empresas de tecnologia vestível, Instituições de saúde",8,"2024-09-25","Aprovada","Monitoramento de Bem-Estar de Idosos com Wearables aprovado com distinção",1,50000.0,2,25000.0,"2024-06-01","Em Andamento",31,"Compra de Equipamentos de TI",25000.0,"2025-08-20",1,"2024-09-01","Em Andamento","A plataforma de IA para saúde está em fase de desenvolvimento de algoritmos preditivos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,"Viviane Pereira","viviane.pereira@utimonitoring.com","Sistema de Monitoramento de Pacientes com IA em UTIs",34000.0,"Monitoramento em Tempo Real com IA, Cuidado Intensivo Automatizado",26,"Universidade Federal do Rio de Janeiro (UFRJ)","Avenida Pedro Calmon, 550, Cidade Universitária, Rio de Janeiro - RJ","Projetos em energia e engenharia química",26,"Plataforma de Telemedicina com Análise de Dados Médicos","Criação de uma plataforma de telemedicina integrada a sistemas de IA para análise de dados médicos em tempo real.",90000.0,"Desenvolvimento, Testes, Implementação",26,"Pesquisador Júnior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,90000.0,3,50000.0,"2025-09-01","Em Andamento",56,"Desenvolvimento de Protótipos",30000.0,"2026-06-15",26,"2024-09-26","Em Andamento","A plataforma de segurança de dados em saúde está sendo testada para garantir privacidade em sistemas digitais de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,"Ana Torres","ana.torres@smartcitieslab.com","Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes",20000.0,"Internet das Coisas e Cidades Inteligentes, Big Data na Gestão Urbana",10,"Instituto Nacional de Pesquisas Espaciais (INPE)","Avenida dos Astronautas, 1758, São José dos Campos - SP","Pesquisas em geoinformação, meteorologia e clima espacial",10,"Integração de IA e Robótica para Reabilitação Física","Desenvolvimento de robôs inteligentes que auxiliam na reabilitação de pacientes com deficiências motoras.",145000.0,"Pesquisa, Desenvolvimento, Testes",10,"Pesquisador Júnior",10,"Edital de Robótica para Reabilitação Física","Projetos focados no desenvolvimento de robôs inteligentes para auxiliar em processos de reabilitação física de pacientes com mobilidade reduzida.","Inovação robótica, Impacto na reabilitação, Viabilidade técnica","2026-02-28","Empresas de robótica, Instituições de saúde",10,"2024-10-01","Submetida","Avaliação preliminar da Integração de IA e Robótica para Reabilitação Física",10,145000.0,3,70000.0,"2025-01-01","Em Andamento",40,"Compra de Ferramentas",10000.0,"2025-12-01",10,"2024-09-10","Em Andamento","A integração de IA e robótica para reabilitação física está sendo testada com pacientes em reabilitação.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
18,"Fernanda Almeida","fernanda.almeida@publichealthanalytics.com","Plataforma de Apoio à Decisão para Políticas de Saúde Pública",52000.0,"Análise de Dados para Políticas Públicas, Apoio à Decisão em Saúde",26,"Universidade Federal do Rio de Janeiro (UFRJ)","Avenida Pedro Calmon, 550, Cidade Universitária, Rio de Janeiro - RJ","Projetos em energia e engenharia química",26,"Plataforma de Telemedicina com Análise de Dados Médicos","Criação de uma plataforma de telemedicina integrada a sistemas de IA para análise de dados médicos em tempo real.",90000.0,"Desenvolvimento, Testes, Implementação",26,"Coordenador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,90000.0,3,50000.0,"2025-09-01","Em Andamento",56,"Desenvolvimento de Protótipos",30000.0,"2026-06-15",26,"2024-09-26","Em Andamento","A plataforma de segurança de dados em saúde está sendo testada para garantir privacidade em sistemas digitais de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,"Felipe Cardoso","felipe.cardoso@roborehab.com","Integração de IA e Robótica para Reabilitação Física",45000.0,"Robótica na Reabilitação, IA em Dispositivos Assistivos",23,"Instituto Tecnológico de Aeronáutica (ITA)","Praça Marechal Eduardo Gomes, 50, São José dos Campos - SP","Projetos em engenharia aeronáutica e tecnologia espacial",23,"Plataforma de Gerenciamento de Dados Clínicos com Big Data","Criação de uma plataforma de big data para armazenamento e análise de grandes volumes de dados clínicos.",110000.0,"Desenvolvimento, Implementação, Monitoramento",23,"Coordenador",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,110000.0,3,50000.0,"2025-07-15","Concluído",23,"Desenvolvimento de Protótipos",30000.0,"2025-05-25",23,"2024-09-23","Concluído","A solução de machine learning para prevenção de doenças crônicas já está em operação em hospitais.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,"Tatiana Mendes","tatiana.mendes@predictmed.org","Solução de IA para Previsão de Demandas de Medicamentos",13000.0,"Previsão de Demandas em Saúde com IA, Gestão de Recursos em Farmácias Hospitalares",28,"Instituto de Matemática Pura e Aplicada (IMPA)","Estrada Dona Castorina, 110, Rio de Janeiro - RJ","Pesquisas em matemática aplicada e estatística",28,"Solução de Big Data para Análise de Dados Clínicos em Tempo Real","Desenvolvimento de uma solução de big data para análise e monitoramento de dados clínicos em tempo real, auxiliando no tratamento de pacientes.",110000.0,"Desenvolvimento, Implementação, Monitoramento",28,"Pesquisador Júnior",26,"Edital de Segurança de Dados em Plataformas de Saúde","Fomento a soluções que garantem a segurança e privacidade dos dados em plataformas digitais de saúde.","Uso de criptografia, Segurança dos dados, Escalabilidade","2027-07-31","Empresas de TI, Instituições de saúde",26,"2024-12-10","Aprovada","Plataforma de Telemedicina com IA aprovada com destaque",28,110000.0,3,60000.0,"2025-10-01","Em Andamento",58,"Compra de Equipamentos para Laboratório",40000.0,"2026-07-05",28,"2024-09-28","Em Andamento","A solução de IA para análise de dados clínicos em tempo real está em fase de implementação em hospitais parceiros.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,"Laura Costa","laura.costa@utimonitoring.org","Sistema de Monitoramento de Pacientes com IA em UTIs",30000.0,"Monitoramento Inteligente em UTIs, IA aplicada a Cuidados Intensivos",3,"Faculdade Multivix Vitória","Rua Dr. João Carlos de Souza, Santa Lúcia, Vitória - ES","Projetos na área de saúde, tecnologia e engenharia",3,"Sistema de Monitoramento de Dados Urbanos para Cidades Inteligentes","Desenvolvimento de um sistema de monitoramento de dados de infraestrutura e trânsito em tempo real, utilizando big data e IoT.",75000.0,"Desenvolvimento, Testes, Implementação",3,"Pesquisador Júnior",1,"Edital para Inovações em IA para Saúde","Seleção de projetos que visam desenvolver inovações em Inteligência Artificial aplicada à saúde, com foco em diagnóstico e tratamento automatizado.","Impacto no setor de saúde, Uso de IA, Viabilidade técnica","2024-09-30","Instituições de ensino superior, Empresas de tecnologia",1,"2024-08-01","Submetida","Avaliação preliminar da Plataforma de Inteligência Artificial para Saúde",3,75000.0,4,75000.0,"2024-08-01","Concluído",33,"Contratação de Pessoal Temporário",30000.0,"2025-09-10",3,"2024-09-03","Em Andamento","O projeto de cidades inteligentes está na fase de coleta de dados urbanos para monitoramento em tempo real.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,"Gabriel Barbosa","gabriel.barbosa@frauddetect.ai","Aplicação de Machine Learning para Identificação de Fraudes em Saúde",45000.0,"Detecção de Fraudes em Saúde com IA, Machine Learning em Processos Financeiros",26,"Universidade Federal do Rio de Janeiro (UFRJ)","Avenida Pedro Calmon, 550, Cidade Universitária, Rio de Janeiro - RJ","Projetos em energia e engenharia química",26,"Plataforma de Telemedicina com Análise de Dados Médicos","Criação de uma plataforma de telemedicina integrada a sistemas de IA para análise de dados médicos em tempo real.",90000.0,"Desenvolvimento, Testes, Implementação",26,"Pesquisador Sênior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,90000.0,3,50000.0,"2025-09-01","Em Andamento",26,"Publicação em Revistas Científicas",10000.0,"2025-06-25",26,"2024-09-26","Em Andamento","A plataforma de segurança de dados em saúde está sendo testada para garantir privacidade em sistemas digitais de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,"Maria Ferreira","maria.ferreira@emergencytriage.ai","IA para Triagem em Emergências",17000.0,"IA em Triagem de Emergências, Automação de Processos Médicos",20,"Fundação Oswaldo Cruz (FIOCRUZ)","Avenida Brasil, 4365, Manguinhos, Rio de Janeiro - RJ","Projetos em saúde pública e desenvolvimento de vacinas",20,"Aplicação de Machine Learning para Identificação de Fraudes em Saúde","Desenvolvimento de algoritmos de machine learning para identificar fraudes em processos de reembolso de saúde.",85000.0,"Pesquisa, Desenvolvimento, Testes",20,"Coordenador",19,"Edital de Chatbots com IA para Atendimento em Centros de Saúde","Fomento a projetos de chatbots inteligentes para atendimento automatizado em centros de saúde, melhorando o acesso a informações e triagem inicial.","Capacidade de interação, Impacto na saúde, Escalabilidade","2026-12-31","Empresas de tecnologia, Instituições de saúde",19,"2024-11-10","Submetida","Avaliação preliminar da Plataforma de Apoio à Decisão para Políticas de Saúde Pública",20,85000.0,3,50000.0,"2025-06-01","Em Andamento",20,"Publicação de Resultados",12000.0,"2025-04-15",20,"2024-09-20","Em Andamento","A solução de IA para gerenciamento de dados clínicos em tempo real está em fase de integração com sistemas de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL
